ID,PROMO_ID,MCC_GROUP,MERCHANT_CATEGORY,RELIGION,GENDER,SEGMENTATION,TOTAL_ASSETS,ACCOUNT_AGE,TRANSACTION_TIME,START_DATE,END_DATE,UPDATE_BY,UPDATED_TIME,CREATED_BY,CREATED_TIME
pgoAMgDBmblM6kYIp-QOM,PROMO_02703,GERAI IM3,Others/Miscellaneous,Buddha,F,Emerging Wealth,5,2,WEEKDAY - RESTING TIME,06/01/25,21/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
mbKwqVn0WGdMgui8wla5o,PROMO_02704,SUPERINDO,Lifestyle,Hindu,F,Young Gen & Early Jobber,3,5,WEEKDAY - WORKING TIME,17/06/25,11/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
lY0lAjLXpc3DH253Z61XE,PROMO_02705,DECATHLON,Telco,Hindu,F,All Segment,2,1,WEEKEND - WEEKEND,22/06/25,10/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
FF6sGTvgTqbmNYVoNtQHE,PROMO_02706,BARAYA,Others/Miscellaneous,Christian,M,Young Gen & Early Jobber,2,5,WEEKDAY - WORKING TIME,02/06/25,15/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
O0vdi30JjVxlJIi4rd8tf,PROMO_02707,INDOMARET,Telco,Others,M,Wealthy Achievers,2,3,WEEKDAY - WORKING TIME,01/04/25,24/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
NS9U6EO-s6j4SCr9kMv-G,PROMO_02708,SUPERINDO,Travel & Transportation,Hindu,M,Wealthy Achievers,5,4,WEEKDAY - RESTING TIME,11/04/25,01/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
aqNRwLrWCF6kbL7yrlKrl,PROMO_02709,GERAI IM3,E-Commerce,Islam,F,Mature High Networth,2,3,WEEKDAY - TRAVELING TIME,06/03/25,07/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
kbOzgkfydxbr7DPfOQtUF,PROMO_02710,DAYTRANS,Travel & Transportation,Catholic,M,Working Professionals,3,1,WEEKDAY - WORKING TIME,29/04/25,12/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Rbw0UlskuX-sHJdvvR4HY,PROMO_02711,GERAI IM3,Health & Beauty,Others,F,Silver Ager,2,3,WEEKDAY - RESTING TIME,29/03/25,21/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
dIjtZaStARBpCAeywSe8O,PROMO_02712,SUPERINDO,Health & Beauty,Christian,F,All Segment,5,5,WEEKDAY - RESTING TIME,27/03/25,07/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
0vNBI1UtVVNYl4pqydXJo,PROMO_02713,ERAFONE,Others/Miscellaneous,Buddha,M,Emerging Wealth,3,3,WEEKEND - WEEKEND,09/12/24,14/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
DoSU38YQ3jV9gl-vjEnqw,PROMO_02714,ALFAMART,Lifestyle,Hindu,F,Silver Ager,1,5,WEEKEND - WEEKEND,21/05/25,27/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
8jv1rb8c9nMgs-HUhNlnV,PROMO_02715,ALFAMART,Food & Beverage,Buddha,F,Mature High Networth,5,3,WEEKDAY - TRAVELING TIME,10/12/24,04/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
c05ZzTxKAUCdk1OLyAshF,PROMO_02716,IBOX,Food & Beverage,Christian,F,Minimal,4,1,WEEKDAY - TRAVELING TIME,06/04/25,12/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
o6-zPyXUhdYrKFghfl8bH,PROMO_02717,GRAPARI,Travel & Transportation,Islam,F,Minimal,3,3,WEEKDAY - RESTING TIME,27/11/24,09/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
qqth3uG3WjmQvk6UhjOrK,PROMO_02718,DECATHLON,Gadget & Electronics,Catholic,F,Mature High Networth,4,5,WEEKEND - WEEKEND,16/11/24,12/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
iU2qsXBj1ROlR28NsS7wt,PROMO_02719,GERAI IM3,Lifestyle,Others,F,Emerging Wealth,4,2,WEEKDAY - RESTING TIME,03/05/25,28/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
vmlvBl53vKkAkirUpB4cE,PROMO_02720,DAYTRANS,Lifestyle,Hindu,M,Silver Ager,1,2,WEEKEND - WEEKEND,16/06/25,06/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Fqan1WwK5y6qxVKSW9lpa,PROMO_02721,GERAI IM3,Telco,Buddha,F,Silver Ager,4,5,WEEKEND - WEEKEND,20/03/25,13/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
omR9HgXLEV7pmIcxzO8oD,PROMO_02722,DAYTRANS,Telco,Christian,M,Young Gen & Early Jobber,4,2,WEEKEND - WEEKEND,12/06/25,28/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
iopdL9vzATxzblC-f944H,PROMO_02723,ERAFONE,Health & Beauty,Catholic,F,All Segment,3,3,WEEKDAY - TRAVELING TIME,11/11/24,09/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
7wND3yZGijgza2d7-1iIq,PROMO_02724,ERAFONE,Gadget & Electronics,Konghucu,F,Wealthy Achievers,4,4,WEEKDAY - TRAVELING TIME,21/02/25,10/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
e_psmLogF79pA0u-KrJ0_,PROMO_02725,GRAPARI,Gadget & Electronics,Islam,M,Working Professionals,2,1,WEEKEND - WEEKEND,23/02/25,25/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ZPD2mRkecI46OsAJL8FYt,PROMO_02726,BARAYA,Lifestyle,Catholic,M,Silver Ager,2,2,WEEKDAY - RESTING TIME,19/03/25,11/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Ctn2q3cUmu-kG4egv8ME5,PROMO_02727,SUPERINDO,Travel & Transportation,Christian,M,Wealthy Achievers,3,2,WEEKDAY - RESTING TIME,11/06/25,20/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
K-EqxXMAcG1aSxJ2OkNfh,PROMO_02728,IBOX,Others/Miscellaneous,Islam,F,Silver Ager,3,5,WEEKDAY - TRAVELING TIME,04/02/25,01/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
jiVLbEF-EuW3z6DN4CgaJ,PROMO_02729,ERAFONE,Others/Miscellaneous,Buddha,F,Minimal,5,2,WEEKDAY - TRAVELING TIME,16/06/25,22/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
WSmD_g0qu0_RZPDNWbXUh,PROMO_02730,INDOMARET,Lifestyle,Konghucu,F,Working Professionals,5,3,WEEKEND - WEEKEND,21/04/25,16/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
xP3fpQlFs1KE4SOnAhTZJ,PROMO_02731,ALFAMART,Food & Beverage,Catholic,F,Minimal,2,1,WEEKDAY - WORKING TIME,10/03/25,26/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
0RE7a60QcUKAYy-FwwVTa,PROMO_02732,DECATHLON,E-Commerce,Buddha,M,Mature High Networth,4,1,WEEKDAY - TRAVELING TIME,18/05/25,19/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
uEhQJ-O-13LxFiASgN0n9,PROMO_02733,DAYTRANS,Lifestyle,Catholic,M,Emerging Wealth,4,4,WEEKDAY - TRAVELING TIME,22/01/25,16/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
HEZf2koQ_4B_FT-XRHXL6,PROMO_02734,IKEA,Food & Beverage,Others,F,Young Gen & Early Jobber,1,3,WEEKDAY - TRAVELING TIME,06/04/25,02/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ZaINziTxOc4k-greEQEB8,PROMO_02735,ALFAMART,Lifestyle,Konghucu,F,Working Professionals,4,5,WEEKEND - WEEKEND,25/05/25,15/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
NWVpoJYlrsyHAahLZzkcb,PROMO_02736,ERAFONE,Telco,Christian,M,Wealthy Achievers,5,4,WEEKDAY - TRAVELING TIME,10/04/25,17/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
p_BWB4jgz10YitslTrFQE,PROMO_02737,ERAFONE,Health & Beauty,Catholic,F,Mature High Networth,5,2,WEEKEND - WEEKEND,03/04/25,13/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Fh2xyiZJTV2vH6NL1gpfz,PROMO_02738,INDOMARET,Food & Beverage,Konghucu,M,Wealthy Achievers,2,4,WEEKDAY - RESTING TIME,22/11/24,15/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
8q3Z0OprhrbFasI2HN4V9,PROMO_02739,INDOMARET,Travel & Transportation,Christian,F,Minimal,2,5,WEEKEND - WEEKEND,23/04/25,11/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
bpQDHU3bnq-SxmXVYpLob,PROMO_02740,IKEA,Health & Beauty,Buddha,M,Silver Ager,3,2,WEEKEND - WEEKEND,07/04/25,02/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
RfPdUlPX7lytBbAXWaF_T,PROMO_02741,ALFAMART,Lifestyle,Others,M,Young Gen & Early Jobber,1,5,WEEKDAY - WORKING TIME,15/12/24,06/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
q-ov-ltOLlzVuIqE99MF-,PROMO_02742,GRAPARI,Telco,Others,F,Emerging Wealth,5,1,WEEKDAY - TRAVELING TIME,12/03/25,19/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
I6W9trGtcuRxBkq4rgVXA,PROMO_02743,IKEA,Others/Miscellaneous,Others,F,Wealthy Achievers,2,3,WEEKDAY - WORKING TIME,31/03/25,02/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
UdYxwf-x5lJ-Vf2cMb8QC,PROMO_02744,DECATHLON,Travel & Transportation,Hindu,M,Wealthy Achievers,2,5,WEEKDAY - RESTING TIME,22/04/25,13/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
AiTLW8dKbANJSiGowfUOI,PROMO_02745,ALFAMART,Gadget & Electronics,Islam,M,All Segment,4,3,WEEKDAY - WORKING TIME,23/04/25,27/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Zfl-vk62qgCgzr07sp92S,PROMO_02746,ERAFONE,Gadget & Electronics,Islam,F,Wealthy Achievers,5,4,WEEKEND - WEEKEND,09/12/24,09/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Z21tW0Z6THHsgHoKaTwJX,PROMO_02747,ALFAMART,E-Commerce,Hindu,F,Mature High Networth,2,1,WEEKEND - WEEKEND,01/12/24,10/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
PoN0UBaMawF3PUNNRI671,PROMO_02748,DAYTRANS,Telco,Hindu,F,Wealthy Achievers,4,4,WEEKDAY - WORKING TIME,19/05/25,02/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
7h8ca5eyM_o4RDA6gLBsu,PROMO_02749,GRAPARI,Telco,Others,F,Mature High Networth,1,1,WEEKEND - WEEKEND,09/06/25,02/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
T5XBzt3abavvPPf_RuNoW,PROMO_02750,ERAFONE,E-Commerce,Islam,F,Emerging Wealth,3,3,WEEKDAY - WORKING TIME,27/02/25,26/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
WYI5lqC6DhrV7CEedjlmX,PROMO_02751,GERAI IM3,Gadget & Electronics,Catholic,F,Silver Ager,5,2,WEEKEND - WEEKEND,20/02/25,05/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
zKlI_-5lDrciMASJ0Hmwv,PROMO_02752,ERAFONE,Gadget & Electronics,Buddha,F,All Segment,2,3,WEEKDAY - TRAVELING TIME,02/06/25,26/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
tlD8rQz4I6j_e7QYwiugy,PROMO_02753,ALFAMART,Travel & Transportation,Konghucu,F,Mature High Networth,4,1,WEEKDAY - TRAVELING TIME,31/03/25,20/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
156jm3Jg8HYJvLeN9P2Pz,PROMO_02754,SUPERINDO,Others/Miscellaneous,Buddha,F,Wealthy Achievers,4,4,WEEKDAY - TRAVELING TIME,04/06/25,27/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
h56vicRnPhgQqk76YaELd,PROMO_02755,GERAI IM3,Gadget & Electronics,Christian,M,Emerging Wealth,5,3,WEEKDAY - RESTING TIME,18/02/25,26/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
5OF9ora2UfUlc7oiChtCH,PROMO_02756,IBOX,Lifestyle,Catholic,F,Minimal,4,5,WEEKDAY - RESTING TIME,24/05/25,29/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
yVt3tMXMmCwwqgoJwEdGh,PROMO_02757,ERAFONE,Food & Beverage,Catholic,M,Wealthy Achievers,4,2,WEEKEND - WEEKEND,15/11/24,24/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
99x16kpd-mhR9Rwu9_NIB,PROMO_02758,IKEA,Lifestyle,Others,F,Young Gen & Early Jobber,5,1,WEEKDAY - RESTING TIME,28/06/25,11/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
FZT4mfPKQm1nEDN9jCbsR,PROMO_02759,BARAYA,Gadget & Electronics,Buddha,F,All Segment,1,4,WEEKDAY - RESTING TIME,29/12/24,25/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
4pDQ0YyvAln1mWR2p6rud,PROMO_02760,IKEA,Food & Beverage,Buddha,F,Working Professionals,5,2,WEEKDAY - TRAVELING TIME,17/03/25,20/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
jTxQLH1Tjg1S3FgHZeJEv,PROMO_02761,IKEA,Travel & Transportation,Islam,F,Working Professionals,1,4,WEEKEND - WEEKEND,11/06/25,15/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
plm4ULN1OrV2_95E_EeCv,PROMO_02762,DECATHLON,Food & Beverage,Konghucu,M,Young Gen & Early Jobber,4,1,WEEKDAY - WORKING TIME,31/12/24,25/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
wOfdcNqQajt2tJOv0SOwA,PROMO_02763,BARAYA,Health & Beauty,Buddha,F,Minimal,5,1,WEEKDAY - WORKING TIME,06/01/25,23/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
kmuv_ipdITLTm0bYz319x,PROMO_02764,ERAFONE,Others/Miscellaneous,Buddha,M,Young Gen & Early Jobber,3,5,WEEKDAY - TRAVELING TIME,06/03/25,21/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
-UmfFaHG8AwPFvJNqbYc7,PROMO_02765,IBOX,Lifestyle,Konghucu,F,Minimal,4,3,WEEKDAY - RESTING TIME,01/06/25,01/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
3IXuD0EMeTvosqYlbfr0b,PROMO_02766,SUPERINDO,Health & Beauty,Buddha,F,Mature High Networth,3,3,WEEKDAY - TRAVELING TIME,15/03/25,14/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
lV8ABOBBGiTV7R79OwRr_,PROMO_02767,DECATHLON,Travel & Transportation,Christian,F,Young Gen & Early Jobber,2,4,WEEKDAY - TRAVELING TIME,19/02/25,31/07/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
m4yYaxwIAysy3FyJOWQtf,PROMO_02768,GERAI IM3,Telco,Hindu,M,Minimal,1,2,WEEKDAY - TRAVELING TIME,09/12/24,21/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
CfsEYKo5DZjzTDEmtgmXo,PROMO_02769,ERAFONE,Gadget & Electronics,Others,F,Wealthy Achievers,1,1,WEEKEND - WEEKEND,13/02/25,23/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
kuQ3XTi1spwlyYJi66-pt,PROMO_02770,DAYTRANS,Gadget & Electronics,Buddha,F,Minimal,1,3,WEEKDAY - WORKING TIME,10/01/25,17/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
wfHJz5VaCklqId7hi3wbG,PROMO_02771,IBOX,Telco,Hindu,M,Minimal,2,4,WEEKDAY - RESTING TIME,17/02/25,04/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
5bnpt7de0gDoCgwFjF8ut,PROMO_02772,IBOX,Health & Beauty,Islam,M,All Segment,2,5,WEEKDAY - WORKING TIME,21/05/25,06/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
5yC_7OAnDmL8yqSwZ23kS,PROMO_02773,ALFAMART,Health & Beauty,Catholic,M,Young Gen & Early Jobber,4,4,WEEKDAY - WORKING TIME,22/11/24,16/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
pWl-mZEhMy-JL2v_gc1pO,PROMO_02774,GERAI IM3,Travel & Transportation,Christian,F,All Segment,3,1,WEEKEND - WEEKEND,04/05/25,18/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
9hgFr-qyLWgwPKZxnfvcZ,PROMO_02775,IKEA,Lifestyle,Christian,M,Silver Ager,1,2,WEEKDAY - RESTING TIME,10/02/25,27/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Uecw1Li1FUdYD9K7B5d5S,PROMO_02776,SUPERINDO,Telco,Others,F,Minimal,5,4,WEEKDAY - WORKING TIME,01/12/24,25/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
V0kUqn_WDlY9RY21vMHc8,PROMO_02777,DECATHLON,Others/Miscellaneous,Buddha,F,Working Professionals,2,3,WEEKEND - WEEKEND,24/01/25,22/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
DIdpQzv8DX1AYPlH-M9sO,PROMO_02778,DECATHLON,Others/Miscellaneous,Christian,M,Young Gen & Early Jobber,4,1,WEEKDAY - WORKING TIME,16/04/25,29/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
4ekZpzZOjYapc01LMYEe9,PROMO_02779,DAYTRANS,Lifestyle,Hindu,F,Mature High Networth,1,5,WEEKDAY - WORKING TIME,15/04/25,07/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
pREIMl9ASB7wjXKV7YFPP,PROMO_02780,GERAI IM3,Lifestyle,Hindu,M,Silver Ager,3,5,WEEKEND - WEEKEND,14/11/24,06/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
7TOahlZUYwesu_59ayJqS,PROMO_02781,GRAPARI,Travel & Transportation,Hindu,F,Mature High Networth,4,5,WEEKDAY - RESTING TIME,18/11/24,20/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
oQiWd6nFpHPSFZWNbiIBR,PROMO_02782,ALFAMART,E-Commerce,Catholic,M,Minimal,1,5,WEEKDAY - TRAVELING TIME,17/03/25,03/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
PX0Z4E02Lkp_N-EXpN8A9,PROMO_02783,BARAYA,Lifestyle,Buddha,F,Minimal,5,4,WEEKDAY - RESTING TIME,14/02/25,03/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
DgLE2M8boXgLtKXQGHXk1,PROMO_02784,DECATHLON,Lifestyle,Konghucu,F,Wealthy Achievers,2,3,WEEKDAY - RESTING TIME,06/11/24,25/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
xhIo1qEbLA4RMaDPvu3nY,PROMO_02785,DECATHLON,Telco,Others,F,Silver Ager,5,3,WEEKEND - WEEKEND,26/01/25,25/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
3Nzo6lirlr9-P1HUNkFKb,PROMO_02786,DAYTRANS,Gadget & Electronics,Buddha,M,Working Professionals,1,5,WEEKEND - WEEKEND,04/11/24,25/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
2QhEFM2EHTAGrVEHOuAfc,PROMO_02787,GERAI IM3,Food & Beverage,Catholic,M,All Segment,2,3,WEEKEND - WEEKEND,31/12/24,23/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
QYAdakkVS8b-TtKDB_TJ9,PROMO_02788,BARAYA,Health & Beauty,Catholic,M,Wealthy Achievers,2,2,WEEKEND - WEEKEND,23/01/25,11/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
r5txs-P7sFU8eEICPWhyG,PROMO_02789,DAYTRANS,Food & Beverage,Islam,M,Young Gen & Early Jobber,4,4,WEEKDAY - TRAVELING TIME,09/11/24,12/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
e5tYIS50wq5l8CM6JBxAt,PROMO_02790,DAYTRANS,Gadget & Electronics,Hindu,M,All Segment,1,5,WEEKDAY - RESTING TIME,15/06/25,25/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
SZm5k1wWX-rGyocFXkhDo,PROMO_02791,SUPERINDO,E-Commerce,Hindu,F,Mature High Networth,3,5,WEEKDAY - RESTING TIME,29/05/25,04/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
_W6uxImZBjSb4vzClIxSI,PROMO_02792,IBOX,E-Commerce,Hindu,F,Minimal,2,4,WEEKDAY - RESTING TIME,13/06/25,21/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ApLblCI-FDxK7lvo3Jmue,PROMO_02793,DAYTRANS,Others/Miscellaneous,Hindu,F,Wealthy Achievers,1,5,WEEKDAY - WORKING TIME,07/05/25,01/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
HXSjn0NSnAnKYvxb1cFYA,PROMO_02794,SUPERINDO,Health & Beauty,Others,F,Silver Ager,2,5,WEEKEND - WEEKEND,13/05/25,23/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
4Rmu1Xb9PRXwzdnTzzVUA,PROMO_02795,GERAI IM3,Lifestyle,Islam,M,Working Professionals,4,1,WEEKDAY - TRAVELING TIME,09/04/25,03/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
4-f3s3nxViF5bk5_Ye6-b,PROMO_02796,GRAPARI,Travel & Transportation,Konghucu,F,All Segment,3,4,WEEKDAY - WORKING TIME,04/11/24,26/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
a5PMuywsdhr7WN0ICggm5,PROMO_02797,ERAFONE,E-Commerce,Islam,F,All Segment,4,4,WEEKDAY - TRAVELING TIME,17/04/25,19/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
-J8okrgjZgPf-84X4DP4e,PROMO_02798,ERAFONE,Lifestyle,Islam,M,Young Gen & Early Jobber,2,5,WEEKDAY - TRAVELING TIME,08/03/25,14/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
4Yeb82pnU6rifq9WOHcRh,PROMO_02799,IBOX,Gadget & Electronics,Islam,M,Working Professionals,4,1,WEEKDAY - WORKING TIME,17/03/25,01/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
NxKXnELZVrz2r_kiRkqeP,PROMO_02800,SUPERINDO,E-Commerce,Hindu,F,Minimal,5,5,WEEKDAY - TRAVELING TIME,18/05/25,25/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
s7Ja0TdL_uvRUvKOus7zH,PROMO_02801,GRAPARI,Others/Miscellaneous,Hindu,F,Mature High Networth,2,4,WEEKDAY - RESTING TIME,12/02/25,12/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
EYfAoBmqAmP0YAaN28BBx,PROMO_02802,ALFAMART,Food & Beverage,Hindu,M,Silver Ager,5,3,WEEKDAY - TRAVELING TIME,18/11/24,30/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
eDYVXvr4L23NH_ySSUtc8,PROMO_02803,GERAI IM3,Lifestyle,Catholic,M,Young Gen & Early Jobber,2,1,WEEKEND - WEEKEND,05/06/25,02/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
b064Wb9zWgIuGWH0qFuYW,PROMO_02804,DAYTRANS,Telco,Buddha,F,Wealthy Achievers,2,1,WEEKDAY - TRAVELING TIME,25/11/24,09/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ECDEA7DYuEFEIxmOmCjd8,PROMO_02805,DAYTRANS,E-Commerce,Christian,F,All Segment,4,5,WEEKDAY - WORKING TIME,28/04/25,26/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
9GQaCH8GowPArgZfDZIMn,PROMO_02806,GERAI IM3,Food & Beverage,Hindu,F,Minimal,5,5,WEEKDAY - WORKING TIME,07/06/25,28/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
cygv_la6G7TVtsbJ6KT1T,PROMO_02807,GERAI IM3,Food & Beverage,Islam,F,Emerging Wealth,5,5,WEEKDAY - WORKING TIME,05/01/25,24/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
GrZO24JWgNfIr1BPBqykP,PROMO_02808,SUPERINDO,Health & Beauty,Hindu,F,Working Professionals,3,5,WEEKDAY - RESTING TIME,06/11/24,13/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
