PROMO_ID,MCC_GROUP,MERCHANT_CATEGORY,GENDER,RELIGION,PROMO_LOCATION,START_DATE,END_DATE,SEGMENTATION,TOTAL_ASSETS,ACCOUNT_AGE,TRANSACTION_TIME
PROMO_0693,ERAFONE,Travel dan Transportasi,Laki-laki,Buddha,Nasional,05/01/24,21/10/24,Young Gen & Early Jobber,Group 2,Group 3,WEEKDAY - WORKING TIME
PROMO_0694,TUKU,Gadget dan Elektronik,Laki-laki,Kristen,Yogyakarta,31/01/24,17/08/24,Minimal,Group 4,Group 1,WEEKDAY - TRAVELING TIME
PROMO_0695,INDOMARET,Makanan dan Minuman,Laki-laki,Buddha,Manado,29/03/24,29/09/24,Minimal,Group 5,Group 1,WEEKDAY - WORKING TIME
PROMO_0696,ALFAMART,Gadget dan Elektronik,Laki-laki,Buddha,Semarang,19/01/24,03/07/24,Mature High Networth,Group 2,Group 2,WEEKDAY - TRAVELING TIME
PROMO_0697,IBOX,Kesehatan dan Kecantikan,Laki-laki,Konghucu,Papua,13/01/24,16/06/24,Working Professionals,Group 4,Group 2,WEEKEND - WEEKEND
PROMO_0698,ERAFONE,Gadget dan Elektronik,Perempuan,Kristen,Surabaya,06/01/24,07/09/24,Young Gen & Early Jobber,Group 3,Group 4,WEEKDAY - WORKING TIME
PROMO_0699,DAYTRANS,Others/Miscellaneous (Promo lainnya),Laki-laki,Katolik,Jakarta,03/01/24,20/08/24,Mature High Networth,Group 2,Group 5,WEEKEND - WEEKEND
PROMO_0700,DAYTRANS,Travel dan Transportasi,Laki-laki,Katolik,Surabaya,12/03/24,11/09/24,Silver Ager,Group 3,Group 3,WEEKDAY - RESTING TIME
PROMO_0701,SHOPEE,Travel dan Transportasi,Laki-laki,Islam,Papua,24/03/24,25/10/24,Mature High Networth,Group 1,Group 3,WEEKDAY - RESTING TIME
PROMO_0702,GUARDIAN,Telco,Perempuan,Islam,Papua,22/03/24,18/06/24,Silver Ager,Group 1,Group 5,WEEKDAY - WORKING TIME
PROMO_0703,FORE,Others/Miscellaneous (Promo lainnya),Laki-laki,Buddha,Yogyakarta,12/01/24,09/08/24,Silver Ager,Group 3,Group 2,WEEKDAY - RESTING TIME
PROMO_0704,FORE,Gadget dan Elektronik,Laki-laki,Konghucu,Bandung,11/03/24,29/10/24,Wealthy Achievers,Group 1,Group 1,WEEKDAY - TRAVELING TIME
PROMO_0705,SOLARIA,Gadget dan Elektronik,Perempuan,Konghucu,Palembang,03/03/24,20/06/24,Silver Ager,Group 1,Group 2,WEEKDAY - RESTING TIME
PROMO_0706,SHOPEE,Kesehatan dan Kecantikan,Perempuan,Konghucu,Denpasar,15/02/24,20/09/24,Emerging Wealth,Group 3,Group 3,WEEKDAY - RESTING TIME
PROMO_0707,GUARDIAN,E-Commerce,Laki-laki,Agama Lainnya,Yogyakarta,13/01/24,05/07/24,Silver Ager,Group 2,Group 5,WEEKDAY - TRAVELING TIME
PROMO_0708,SOLARIA,Gadget dan Elektronik,Laki-laki,Islam,Padang,11/01/24,22/09/24,Working Professionals,Group 1,Group 1,WEEKEND - WEEKEND
PROMO_0709,TUKU,Travel dan Transportasi,Laki-laki,Kristen,Nasional,14/02/24,09/06/24,Mature High Networth,Group 3,Group 3,WEEKDAY - TRAVELING TIME
PROMO_0710,INDOMARET,Travel dan Transportasi,Perempuan,Kristen,Semarang,28/01/24,19/06/24,Emerging Wealth,Group 4,Group 3,WEEKEND - WEEKEND
PROMO_0711,SOLARIA,Others/Miscellaneous (Promo lainnya),Perempuan,Kristen,Manado,25/03/24,28/08/24,Minimal,Group 1,Group 5,WEEKDAY - TRAVELING TIME
PROMO_0712,TUKU,Makanan dan Minuman,Laki-laki,Kristen,Nasional,08/03/24,28/06/24,Emerging Wealth,Group 2,Group 5,WEEKEND - WEEKEND
PROMO_0713,INDOMARET,Telco,Perempuan,Agama Lainnya,Padang,11/01/24,06/10/24,Minimal,Group 1,Group 1,WEEKEND - WEEKEND
PROMO_0714,DAYTRANS,Telco,Laki-laki,Buddha,Manado,08/02/24,14/07/24,Minimal,Group 1,Group 5,WEEKDAY - TRAVELING TIME
PROMO_0715,SOLARIA,Others/Miscellaneous (Promo lainnya),Perempuan,Konghucu,Yogyakarta,02/01/24,07/10/24,All Segment,Group 3,Group 3,WEEKDAY - WORKING TIME
PROMO_0716,IBOX,Kesehatan dan Kecantikan,Perempuan,Katolik,Bandung,05/03/24,06/09/24,Silver Ager,Group 3,Group 3,WEEKDAY - TRAVELING TIME
PROMO_0717,SHOPEE,Kesehatan dan Kecantikan,Perempuan,Konghucu,Palembang,11/01/24,05/06/24,Working Professionals,Group 4,Group 1,WEEKDAY - RESTING TIME
PROMO_0718,SOCIOLLA,Makanan dan Minuman,Perempuan,Katolik,Denpasar,11/03/24,24/06/24,All Segment,Group 4,Group 4,WEEKDAY - TRAVELING TIME
PROMO_0719,ERAFONE,Makanan dan Minuman,Perempuan,Konghucu,Nasional,28/01/24,31/08/24,All Segment,Group 4,Group 4,WEEKDAY - RESTING TIME
PROMO_0720,ALFAMART,Travel dan Transportasi,Laki-laki,Konghucu,Papua,27/02/24,08/05/24,Mature High Networth,Group 5,Group 4,WEEKDAY - TRAVELING TIME
PROMO_0721,IKEA,Gaya Hidup,Perempuan,Kristen,Semarang,03/01/24,14/05/24,Working Professionals,Group 3,Group 3,WEEKDAY - WORKING TIME
PROMO_0722,TUKU,Others/Miscellaneous (Promo lainnya),Perempuan,Katolik,Padang,13/03/24,05/05/24,Working Professionals,Group 4,Group 2,WEEKDAY - RESTING TIME
PROMO_0723,DAYTRANS,Gaya Hidup,Perempuan,Kristen,Semarang,03/03/24,28/10/24,Minimal,Group 3,Group 4,WEEKDAY - WORKING TIME
PROMO_0724,SHOPEE,Gadget dan Elektronik,Perempuan,Islam,Medan,26/01/24,20/06/24,Young Gen & Early Jobber,Group 4,Group 2,WEEKDAY - WORKING TIME
PROMO_0725,IKEA,E-Commerce,Perempuan,Katolik,Malang,15/01/24,10/05/24,Minimal,Group 4,Group 2,WEEKEND - WEEKEND
PROMO_0726,SHOPEE,Makanan dan Minuman,Laki-laki,Katolik,Makassar,15/02/24,29/05/24,Mature High Networth,Group 3,Group 4,WEEKDAY - TRAVELING TIME
PROMO_0727,IKEA,Travel dan Transportasi,Perempuan,Katolik,Papua,10/03/24,03/06/24,Mature High Networth,Group 4,Group 3,WEEKEND - WEEKEND
PROMO_0728,ERAFONE,Others/Miscellaneous (Promo lainnya),Perempuan,Buddha,Surabaya,04/02/24,02/10/24,All Segment,Group 3,Group 4,WEEKDAY - RESTING TIME
PROMO_0729,ERAFONE,Others/Miscellaneous (Promo lainnya),Perempuan,Kristen,Balikpapan,16/02/24,22/05/24,Young Gen & Early Jobber,Group 4,Group 1,WEEKDAY - WORKING TIME
PROMO_0730,SOCIOLLA,Telco,Laki-laki,Hindu,Manado,23/03/24,19/09/24,Mature High Networth,Group 5,Group 4,WEEKDAY - RESTING TIME
PROMO_0731,IBOX,Telco,Perempuan,Agama Lainnya,Padang,31/01/24,12/10/24,All Segment,Group 4,Group 1,WEEKDAY - RESTING TIME
PROMO_0732,TUKU,Gaya Hidup,Laki-laki,Konghucu,Surabaya,07/01/24,06/09/24,Wealthy Achievers,Group 5,Group 1,WEEKDAY - WORKING TIME
PROMO_0733,FORE,Gadget dan Elektronik,Laki-laki,Konghucu,Balikpapan,25/01/24,21/10/24,Young Gen & Early Jobber,Group 4,Group 4,WEEKDAY - TRAVELING TIME
PROMO_0734,SOCIOLLA,Others/Miscellaneous (Promo lainnya),Perempuan,Hindu,Papua,01/01/24,03/10/24,All Segment,Group 5,Group 5,WEEKDAY - RESTING TIME
PROMO_0735,GUARDIAN,E-Commerce,Perempuan,Kristen,Nasional,13/03/24,12/05/24,Working Professionals,Group 1,Group 2,WEEKEND - WEEKEND
PROMO_0736,IBOX,Others/Miscellaneous (Promo lainnya),Perempuan,Islam,Medan,11/03/24,27/06/24,Emerging Wealth,Group 1,Group 3,WEEKDAY - RESTING TIME
PROMO_0737,SHOPEE,Travel dan Transportasi,Laki-laki,Kristen,Jakarta,11/03/24,24/05/24,Young Gen & Early Jobber,Group 1,Group 2,WEEKDAY - TRAVELING TIME
PROMO_0738,SHOPEE,Travel dan Transportasi,Laki-laki,Agama Lainnya,Padang,12/03/24,08/10/24,Minimal,Group 4,Group 4,WEEKDAY - RESTING TIME
PROMO_0739,ERAFONE,Travel dan Transportasi,Laki-laki,Buddha,Papua,02/02/24,20/06/24,Emerging Wealth,Group 1,Group 4,WEEKDAY - WORKING TIME
PROMO_0740,IKEA,E-Commerce,Perempuan,Hindu,Padang,21/02/24,19/07/24,All Segment,Group 4,Group 1,WEEKDAY - TRAVELING TIME
PROMO_0741,IBOX,Telco,Perempuan,Katolik,Denpasar,10/03/24,10/05/24,Mature High Networth,Group 5,Group 3,WEEKDAY - RESTING TIME
PROMO_0742,IKEA,E-Commerce,Laki-laki,Konghucu,Medan,31/01/24,06/07/24,All Segment,Group 3,Group 1,WEEKDAY - WORKING TIME
PROMO_0743,TUKU,Makanan dan Minuman,Laki-laki,Islam,Nasional,08/01/24,20/05/24,Emerging Wealth,Group 1,Group 3,WEEKEND - WEEKEND
PROMO_0744,SOLARIA,Gadget dan Elektronik,Laki-laki,Katolik,Semarang,30/01/24,01/10/24,All Segment,Group 1,Group 5,WEEKDAY - RESTING TIME
PROMO_0745,IBOX,Makanan dan Minuman,Perempuan,Kristen,Palembang,23/03/24,11/07/24,All Segment,Group 3,Group 2,WEEKDAY - WORKING TIME
PROMO_0746,SOCIOLLA,Gaya Hidup,Perempuan,Hindu,Semarang,18/03/24,11/09/24,Young Gen & Early Jobber,Group 2,Group 3,WEEKDAY - RESTING TIME
PROMO_0747,FORE,Others/Miscellaneous (Promo lainnya),Perempuan,Buddha,Jakarta,25/03/24,11/05/24,All Segment,Group 1,Group 4,WEEKEND - WEEKEND
PROMO_0748,SOCIOLLA,Kesehatan dan Kecantikan,Perempuan,Konghucu,Palembang,24/03/24,12/06/24,All Segment,Group 2,Group 1,WEEKEND - WEEKEND
PROMO_0749,ERAFONE,E-Commerce,Perempuan,Islam,Palembang,18/02/24,05/05/24,Young Gen & Early Jobber,Group 5,Group 4,WEEKEND - WEEKEND
PROMO_0750,SHOPEE,Gadget dan Elektronik,Perempuan,Hindu,Makassar,07/03/24,05/05/24,Wealthy Achievers,Group 3,Group 3,WEEKEND - WEEKEND
PROMO_0751,INDOMARET,Telco,Perempuan,Katolik,Yogyakarta,21/02/24,30/06/24,Emerging Wealth,Group 5,Group 1,WEEKDAY - TRAVELING TIME
PROMO_0752,SOLARIA,Travel dan Transportasi,Laki-laki,Katolik,Manado,06/01/24,30/08/24,Young Gen & Early Jobber,Group 2,Group 5,WEEKDAY - TRAVELING TIME
PROMO_0753,IBOX,Gaya Hidup,Perempuan,Buddha,Medan,31/03/24,10/08/24,Emerging Wealth,Group 1,Group 4,WEEKEND - WEEKEND
PROMO_0754,FORE,Kesehatan dan Kecantikan,Laki-laki,Buddha,Denpasar,14/02/24,22/07/24,Wealthy Achievers,Group 4,Group 3,WEEKDAY - WORKING TIME
PROMO_0755,SOCIOLLA,Makanan dan Minuman,Perempuan,Agama Lainnya,Padang,01/02/24,26/07/24,All Segment,Group 5,Group 5,WEEKDAY - RESTING TIME
PROMO_0756,SHOPEE,Travel dan Transportasi,Laki-laki,Kristen,Papua,22/01/24,11/09/24,Mature High Networth,Group 5,Group 4,WEEKDAY - RESTING TIME
PROMO_0757,DAYTRANS,Gadget dan Elektronik,Laki-laki,Hindu,Jakarta,26/02/24,07/10/24,Working Professionals,Group 4,Group 4,WEEKEND - WEEKEND
PROMO_0758,DAYTRANS,E-Commerce,Laki-laki,Konghucu,Malang,17/02/24,22/05/24,Wealthy Achievers,Group 3,Group 3,WEEKEND - WEEKEND
PROMO_0759,TUKU,Gadget dan Elektronik,Laki-laki,Agama Lainnya,Balikpapan,20/02/24,11/06/24,Silver Ager,Group 2,Group 2,WEEKDAY - WORKING TIME
PROMO_0760,ERAFONE,Telco,Laki-laki,Agama Lainnya,Jakarta,04/01/24,24/05/24,All Segment,Group 5,Group 5,WEEKDAY - TRAVELING TIME
PROMO_0761,SOCIOLLA,Kesehatan dan Kecantikan,Laki-laki,Kristen,Balikpapan,11/01/24,02/09/24,All Segment,Group 4,Group 2,WEEKDAY - TRAVELING TIME
PROMO_0762,IBOX,Others/Miscellaneous (Promo lainnya),Laki-laki,Kristen,Makassar,17/03/24,15/05/24,Silver Ager,Group 3,Group 2,WEEKEND - WEEKEND
PROMO_0763,SOLARIA,Gaya Hidup,Laki-laki,Islam,Padang,31/01/24,28/08/24,Silver Ager,Group 1,Group 5,WEEKDAY - WORKING TIME
PROMO_0764,SOCIOLLA,Others/Miscellaneous (Promo lainnya),Perempuan,Kristen,Jakarta,01/03/24,30/10/24,Mature High Networth,Group 1,Group 1,WEEKEND - WEEKEND
PROMO_0765,SOCIOLLA,Gaya Hidup,Laki-laki,Islam,Nasional,16/01/24,06/06/24,Young Gen & Early Jobber,Group 5,Group 1,WEEKDAY - TRAVELING TIME
PROMO_0766,ERAFONE,Telco,Laki-laki,Islam,Jakarta,01/03/24,14/08/24,Working Professionals,Group 5,Group 5,WEEKEND - WEEKEND
PROMO_0767,FORE,Kesehatan dan Kecantikan,Perempuan,Hindu,Palembang,08/03/24,21/07/24,Young Gen & Early Jobber,Group 5,Group 5,WEEKDAY - WORKING TIME
PROMO_0768,IBOX,Makanan dan Minuman,Perempuan,Buddha,Jakarta,25/02/24,06/07/24,Silver Ager,Group 4,Group 3,WEEKDAY - TRAVELING TIME
PROMO_0769,SHOPEE,Gadget dan Elektronik,Perempuan,Kristen,Malang,09/01/24,03/10/24,Young Gen & Early Jobber,Group 4,Group 2,WEEKEND - WEEKEND
PROMO_0770,ERAFONE,Gaya Hidup,Laki-laki,Agama Lainnya,Semarang,07/03/24,01/10/24,Mature High Networth,Group 2,Group 1,WEEKEND - WEEKEND
PROMO_0771,DAYTRANS,Travel dan Transportasi,Perempuan,Katolik,Medan,19/03/24,18/06/24,Working Professionals,Group 1,Group 5,WEEKDAY - WORKING TIME
PROMO_0772,SOCIOLLA,Travel dan Transportasi,Perempuan,Kristen,Malang,23/01/24,20/07/24,Silver Ager,Group 5,Group 3,WEEKDAY - TRAVELING TIME
PROMO_0773,ERAFONE,Gadget dan Elektronik,Laki-laki,Katolik,Balikpapan,13/01/24,19/08/24,All Segment,Group 1,Group 5,WEEKDAY - RESTING TIME
PROMO_0774,TUKU,Makanan dan Minuman,Laki-laki,Hindu,Nasional,23/02/24,03/10/24,Emerging Wealth,Group 3,Group 3,WEEKDAY - WORKING TIME
PROMO_0775,IKEA,Travel dan Transportasi,Perempuan,Agama Lainnya,Jakarta,30/03/24,17/07/24,Mature High Networth,Group 1,Group 1,WEEKDAY - RESTING TIME
PROMO_0776,IBOX,E-Commerce,Perempuan,Buddha,Medan,25/02/24,03/10/24,Emerging Wealth,Group 3,Group 1,WEEKDAY - RESTING TIME
PROMO_0777,INDOMARET,Others/Miscellaneous (Promo lainnya),Perempuan,Agama Lainnya,Balikpapan,22/02/24,12/09/24,Young Gen & Early Jobber,Group 4,Group 5,WEEKDAY - RESTING TIME
PROMO_0778,TUKU,E-Commerce,Laki-laki,Islam,Papua,15/01/24,05/06/24,Emerging Wealth,Group 2,Group 1,WEEKDAY - RESTING TIME
PROMO_0779,ALFAMART,Gadget dan Elektronik,Laki-laki,Konghucu,Palembang,07/02/24,02/09/24,Wealthy Achievers,Group 5,Group 5,WEEKDAY - TRAVELING TIME
PROMO_0780,INDOMARET,Travel dan Transportasi,Laki-laki,Hindu,Papua,09/01/24,05/07/24,Silver Ager,Group 1,Group 1,WEEKDAY - WORKING TIME
PROMO_0781,SHOPEE,E-Commerce,Perempuan,Kristen,Bandung,25/02/24,19/06/24,Minimal,Group 1,Group 2,WEEKDAY - RESTING TIME
PROMO_0782,FORE,Telco,Laki-laki,Hindu,Bandung,04/03/24,22/08/24,Mature High Networth,Group 4,Group 4,WEEKEND - WEEKEND
PROMO_0783,ALFAMART,Travel dan Transportasi,Perempuan,Islam,Palembang,15/02/24,14/05/24,Wealthy Achievers,Group 1,Group 2,WEEKDAY - TRAVELING TIME
PROMO_0784,IBOX,Travel dan Transportasi,Perempuan,Kristen,Denpasar,02/02/24,16/05/24,Emerging Wealth,Group 1,Group 5,WEEKDAY - WORKING TIME
PROMO_0785,DAYTRANS,Gadget dan Elektronik,Perempuan,Kristen,Makassar,24/03/24,10/08/24,Minimal,Group 4,Group 5,WEEKDAY - TRAVELING TIME
PROMO_0786,TUKU,Gaya Hidup,Laki-laki,Kristen,Palembang,28/01/24,30/05/24,Wealthy Achievers,Group 3,Group 4,WEEKEND - WEEKEND
PROMO_0787,IBOX,Makanan dan Minuman,Laki-laki,Kristen,Manado,01/02/24,12/08/24,Emerging Wealth,Group 2,Group 2,WEEKDAY - WORKING TIME
PROMO_0788,IBOX,Kesehatan dan Kecantikan,Perempuan,Hindu,Manado,09/03/24,01/08/24,Working Professionals,Group 4,Group 5,WEEKEND - WEEKEND
PROMO_0789,FORE,Kesehatan dan Kecantikan,Laki-laki,Konghucu,Palembang,29/02/24,13/06/24,Young Gen & Early Jobber,Group 5,Group 3,WEEKDAY - TRAVELING TIME
PROMO_0790,ALFAMART,Makanan dan Minuman,Laki-laki,Islam,Makassar,27/03/24,07/05/24,All Segment,Group 2,Group 3,WEEKDAY - TRAVELING TIME
PROMO_0791,SOLARIA,Travel dan Transportasi,Laki-laki,Agama Lainnya,Medan,21/02/24,21/05/24,Emerging Wealth,Group 5,Group 5,WEEKEND - WEEKEND
PROMO_0792,DAYTRANS,Travel dan Transportasi,Laki-laki,Buddha,Denpasar,07/03/24,01/07/24,Young Gen & Early Jobber,Group 1,Group 2,WEEKDAY - RESTING TIME
PROMO_0793,TUKU,Kesehatan dan Kecantikan,Laki-laki,Konghucu,Surabaya,29/01/24,24/05/24,Minimal,Group 5,Group 1,WEEKDAY - WORKING TIME
PROMO_0794,ALFAMART,Others/Miscellaneous (Promo lainnya),Perempuan,Kristen,Papua,09/03/24,30/05/24,Minimal,Group 5,Group 2,WEEKDAY - TRAVELING TIME
PROMO_0795,ALFAMART,Gadget dan Elektronik,Laki-laki,Konghucu,Medan,13/03/24,30/09/24,Mature High Networth,Group 3,Group 4,WEEKEND - WEEKEND
PROMO_0796,DAYTRANS,E-Commerce,Laki-laki,Kristen,Balikpapan,02/03/24,30/08/24,Minimal,Group 5,Group 2,WEEKEND - WEEKEND
PROMO_0797,IKEA,Others/Miscellaneous (Promo lainnya),Perempuan,Katolik,Yogyakarta,20/01/24,21/09/24,Mature High Networth,Group 1,Group 4,WEEKEND - WEEKEND
PROMO_0798,ALFAMART,E-Commerce,Laki-laki,Agama Lainnya,Denpasar,02/03/24,19/05/24,Minimal,Group 2,Group 5,WEEKDAY - TRAVELING TIME
PROMO_0799,SHOPEE,Telco,Perempuan,Konghucu,Palembang,19/03/24,24/06/24,Mature High Networth,Group 3,Group 3,WEEKEND - WEEKEND
PROMO_0800,ALFAMART,Gadget dan Elektronik,Perempuan,Buddha,Palembang,19/01/24,25/09/24,Young Gen & Early Jobber,Group 1,Group 3,WEEKEND - WEEKEND
PROMO_0801,ERAFONE,E-Commerce,Perempuan,Islam,Yogyakarta,23/03/24,25/05/24,Emerging Wealth,Group 5,Group 4,WEEKEND - WEEKEND
PROMO_0802,SOCIOLLA,Gaya Hidup,Laki-laki,Hindu,Makassar,28/01/24,20/06/24,All Segment,Group 5,Group 4,WEEKDAY - TRAVELING TIME
PROMO_0803,ERAFONE,Makanan dan Minuman,Laki-laki,Konghucu,Yogyakarta,10/03/24,28/08/24,Wealthy Achievers,Group 2,Group 1,WEEKDAY - RESTING TIME
PROMO_0804,ALFAMART,Gaya Hidup,Laki-laki,Agama Lainnya,Medan,07/01/24,27/06/24,Mature High Networth,Group 1,Group 5,WEEKDAY - WORKING TIME
PROMO_0805,FORE,Travel dan Transportasi,Laki-laki,Katolik,Nasional,04/03/24,02/07/24,Working Professionals,Group 1,Group 2,WEEKEND - WEEKEND
PROMO_0806,SHOPEE,Telco,Perempuan,Kristen,Malang,18/01/24,11/06/24,Wealthy Achievers,Group 4,Group 4,WEEKDAY - RESTING TIME
PROMO_0807,ERAFONE,Others/Miscellaneous (Promo lainnya),Perempuan,Hindu,Jakarta,15/01/24,03/09/24,All Segment,Group 4,Group 4,WEEKDAY - TRAVELING TIME
PROMO_0808,TUKU,Gaya Hidup,Laki-laki,Katolik,Jakarta,22/01/24,03/06/24,Mature High Networth,Group 1,Group 3,WEEKEND - WEEKEND
PROMO_0809,SOLARIA,Others/Miscellaneous (Promo lainnya),Laki-laki,Konghucu,Makassar,02/03/24,05/08/24,All Segment,Group 3,Group 4,WEEKEND - WEEKEND
PROMO_0810,FORE,Travel dan Transportasi,Laki-laki,Konghucu,Nasional,12/02/24,06/07/24,All Segment,Group 2,Group 2,WEEKDAY - WORKING TIME
PROMO_0811,FORE,Others/Miscellaneous (Promo lainnya),Laki-laki,Katolik,Papua,11/03/24,17/07/24,All Segment,Group 2,Group 2,WEEKDAY - RESTING TIME
PROMO_0812,IBOX,Kesehatan dan Kecantikan,Perempuan,Islam,Surabaya,21/01/24,31/07/24,Young Gen & Early Jobber,Group 5,Group 3,WEEKEND - WEEKEND
PROMO_0813,GUARDIAN,E-Commerce,Perempuan,Hindu,Yogyakarta,18/01/24,15/06/24,Mature High Networth,Group 2,Group 3,WEEKDAY - RESTING TIME
PROMO_0814,IKEA,Travel dan Transportasi,Laki-laki,Katolik,Yogyakarta,29/02/24,04/10/24,All Segment,Group 3,Group 5,WEEKEND - WEEKEND
PROMO_0815,SOLARIA,Others/Miscellaneous (Promo lainnya),Laki-laki,Kristen,Papua,26/02/24,20/06/24,Young Gen & Early Jobber,Group 3,Group 3,WEEKDAY - RESTING TIME
PROMO_0816,FORE,Makanan dan Minuman,Laki-laki,Buddha,Padang,08/02/24,09/05/24,Wealthy Achievers,Group 4,Group 1,WEEKDAY - WORKING TIME
PROMO_0817,ALFAMART,Gadget dan Elektronik,Laki-laki,Agama Lainnya,Yogyakarta,30/01/24,01/06/24,All Segment,Group 3,Group 2,WEEKEND - WEEKEND
PROMO_0818,SOLARIA,Telco,Laki-laki,Agama Lainnya,Malang,17/02/24,20/08/24,Minimal,Group 5,Group 4,WEEKDAY - TRAVELING TIME
PROMO_0819,INDOMARET,Gadget dan Elektronik,Laki-laki,Islam,Bandung,30/03/24,06/10/24,Working Professionals,Group 1,Group 4,WEEKDAY - TRAVELING TIME
PROMO_0820,SHOPEE,Makanan dan Minuman,Perempuan,Katolik,Palembang,24/02/24,21/06/24,Silver Ager,Group 1,Group 5,WEEKDAY - WORKING TIME
PROMO_0821,FORE,Travel dan Transportasi,Perempuan,Islam,Nasional,06/01/24,15/07/24,Silver Ager,Group 3,Group 5,WEEKDAY - WORKING TIME
PROMO_0822,TUKU,Makanan dan Minuman,Perempuan,Hindu,Denpasar,22/03/24,01/06/24,Minimal,Group 1,Group 5,WEEKDAY - TRAVELING TIME
PROMO_0823,INDOMARET,Telco,Laki-laki,Konghucu,Surabaya,19/01/24,09/09/24,Working Professionals,Group 1,Group 3,WEEKEND - WEEKEND
PROMO_0824,SHOPEE,Travel dan Transportasi,Perempuan,Hindu,Padang,19/02/24,24/10/24,Mature High Networth,Group 2,Group 5,WEEKEND - WEEKEND
PROMO_0825,ERAFONE,Gadget dan Elektronik,Laki-laki,Islam,Nasional,18/03/24,05/10/24,Young Gen & Early Jobber,Group 5,Group 2,WEEKDAY - TRAVELING TIME
PROMO_0826,IBOX,Telco,Perempuan,Konghucu,Nasional,28/03/24,26/09/24,Mature High Networth,Group 1,Group 1,WEEKDAY - TRAVELING TIME
PROMO_0827,SOLARIA,E-Commerce,Perempuan,Islam,Papua,12/03/24,08/08/24,Minimal,Group 3,Group 4,WEEKDAY - TRAVELING TIME
PROMO_0828,ERAFONE,Travel dan Transportasi,Perempuan,Agama Lainnya,Medan,12/01/24,04/06/24,All Segment,Group 2,Group 4,WEEKDAY - RESTING TIME
PROMO_0829,GUARDIAN,Telco,Laki-laki,Buddha,Nasional,08/01/24,11/06/24,Young Gen & Early Jobber,Group 1,Group 3,WEEKDAY - WORKING TIME
PROMO_0830,SOLARIA,Makanan dan Minuman,Laki-laki,Katolik,Palembang,03/03/24,20/10/24,All Segment,Group 1,Group 1,WEEKEND - WEEKEND
PROMO_0831,SHOPEE,Makanan dan Minuman,Laki-laki,Buddha,Padang,30/01/24,03/10/24,All Segment,Group 5,Group 1,WEEKDAY - RESTING TIME
PROMO_0832,SHOPEE,Travel dan Transportasi,Perempuan,Katolik,Denpasar,19/03/24,07/09/24,All Segment,Group 4,Group 2,WEEKEND - WEEKEND
PROMO_0833,SOLARIA,Travel dan Transportasi,Perempuan,Katolik,Denpasar,04/03/24,23/08/24,Minimal,Group 4,Group 5,WEEKDAY - TRAVELING TIME
PROMO_0834,TUKU,Makanan dan Minuman,Perempuan,Katolik,Palembang,12/03/24,16/07/24,Young Gen & Early Jobber,Group 5,Group 3,WEEKDAY - RESTING TIME
PROMO_0835,GUARDIAN,Kesehatan dan Kecantikan,Perempuan,Agama Lainnya,Palembang,22/03/24,07/09/24,Emerging Wealth,Group 5,Group 1,WEEKDAY - TRAVELING TIME
PROMO_0836,ALFAMART,E-Commerce,Perempuan,Kristen,Papua,12/01/24,22/09/24,Emerging Wealth,Group 3,Group 1,WEEKDAY - RESTING TIME
PROMO_0837,ALFAMART,Gaya Hidup,Laki-laki,Konghucu,Palembang,08/01/24,23/08/24,Mature High Networth,Group 3,Group 3,WEEKEND - WEEKEND
PROMO_0838,IBOX,Gadget dan Elektronik,Perempuan,Islam,Padang,27/01/24,04/10/24,Wealthy Achievers,Group 3,Group 5,WEEKEND - WEEKEND
PROMO_0839,SOLARIA,Gadget dan Elektronik,Perempuan,Hindu,Bandung,16/01/24,16/06/24,Mature High Networth,Group 3,Group 5,WEEKDAY - WORKING TIME
PROMO_0840,ALFAMART,Gadget dan Elektronik,Perempuan,Katolik,Balikpapan,07/03/24,19/06/24,Mature High Networth,Group 2,Group 5,WEEKDAY - WORKING TIME
PROMO_0841,TUKU,Gadget dan Elektronik,Perempuan,Konghucu,Surabaya,17/01/24,29/05/24,Young Gen & Early Jobber,Group 4,Group 4,WEEKDAY - WORKING TIME
PROMO_0842,SOLARIA,Makanan dan Minuman,Laki-laki,Hindu,Padang,20/03/24,29/07/24,Working Professionals,Group 4,Group 3,WEEKDAY - WORKING TIME
PROMO_0843,GUARDIAN,Gaya Hidup,Laki-laki,Konghucu,Bandung,18/02/24,27/09/24,All Segment,Group 1,Group 5,WEEKEND - WEEKEND
PROMO_0844,ERAFONE,Telco,Laki-laki,Islam,Bandung,01/02/24,21/07/24,Emerging Wealth,Group 3,Group 5,WEEKDAY - WORKING TIME
PROMO_0845,ERAFONE,Kesehatan dan Kecantikan,Perempuan,Buddha,Palembang,27/02/24,07/07/24,Working Professionals,Group 3,Group 5,WEEKDAY - TRAVELING TIME
PROMO_0846,ERAFONE,Telco,Laki-laki,Buddha,Malang,07/02/24,11/08/24,Mature High Networth,Group 5,Group 4,WEEKEND - WEEKEND
PROMO_0847,INDOMARET,Others/Miscellaneous (Promo lainnya),Laki-laki,Konghucu,Nasional,15/03/24,04/08/24,Emerging Wealth,Group 5,Group 2,WEEKDAY - WORKING TIME
PROMO_0848,IBOX,Makanan dan Minuman,Perempuan,Katolik,Manado,28/01/24,09/08/24,Minimal,Group 5,Group 3,WEEKDAY - TRAVELING TIME
